"X","id","priceLabel","name","brandId","brandName","imageLink","desc","vendor","striped","material"
2363,455788449,69.5,"Cotton tie in tweedy gingham",284,"J.Crew","http://bim.shopstyle.com/pim/e7/3d/e73df57e062d039c4663858f9260d539_best.jpg","We loved this fabric so much that after using it for shirts, we borrowed it for ties (we don't recommend wearing them together). The modern take on a classic pattern makes the difference between just getting dressed and looking darn good. <ul> <li>2 1/2"" at widest point.</li> <li>Cotton.</li> <li>USA.</li> </ul>","J.Crew","unknown","unknown"
2364,463662483,75,"Cotton tie in Liberty Daydream floral",284,"J.Crew","http://bim.shopstyle.com/pim/5f/02/5f02a4e394d3ba009ac8ae8b265e987e_best.jpg","Stand out (in a good way) with this colorful floral print from London's esteemed Liberty Art Fabrics, famous for its signature florals and paisleys since 1875. <ul> <li>2 1/2"" at widest point.</li> <li>Cotton.</li> <li>USA.</li> </ul>","J.Crew","_print","unknown"
2365,463662737,75,"English wool-silk tie in star medallion",284,"J.Crew","http://bim.shopstyle.com/pim/0a/97/0a971ffa20059a4d542b958b145ea84e_best.jpg","Sometimes you want to wear a tie even when you don't have to. This one, made from a textured mix of English wool and silk, features a dapper star medallion pattern that stands out from the rest of the stripes, solids and dots on your tie rack. <ul> <li>2 1/2"" at widest point.</li> <li>English wool/silk.</li> <li>USA.</li> </ul>","J.Crew","_striped","_wool"
2366,215103860,59.5,"Chambray tie",284,"J.Crew","http://bim.shopstyle.com/pim/43/2d/432db33a0d7b00d3c6c7877da43d43a9_best.jpg","Sometimes you want to wear a tie even when you don't have to. This one, made from classic chambray, is a good way to add a heritage-loving Americana vibe to your workday. Fun fact: It's hand-finished in NYC's Long Island City. <ul> <li>2 1/2"" at widest point.</li> <li>Cotton chambray.</li> <li>USA.</li> </ul>","J.Crew","unknown","unknown"
2368,433391748,65,"English silk tie in marigold stripe",284,"J.Crew","http://bim.shopstyle.com/pim/b0/01/b001a1448b0cb204fceaafdfb31f5427_best.jpg","If you have to wear a tie, wear a good one. Like this tie made from English silk and hand-finished in NYC's Long Island City. <ul> <li>2 1/2"" at widest point.</li> <li>English silk.</li> <li>USA.</li> </ul>","J.Crew","unknown","_silk"
2369,433391839,75,"English silk tie in micro-pindot",284,"J.Crew","http://bim.shopstyle.com/pim/b4/38/b438e9cf6c8bf9fba1787562fa70bfed_best.jpg","Sometimes you want to wear a tie even when you don't have to. This one is made from English silk and sports a classic dot (aka the outlandish print for super-conservative guys). If it was good enough for JFK, it should be good enough for you. <ul> <li>2 1/2"" at widest point.</li> <li>English silk.</li> <li>USA.</li> </ul>","J.Crew","_print","_silk"
2370,449760295,69.5,"Cotton repp tie in bright lantern stripe",284,"J.Crew","http://bim.shopstyle.com/pim/b0/f6/b0f62c996351b75487eee79e914df637_best.jpg","A throwback to classic Ivy League style, this tie features a traditional stripe that works with pretty much everything. (The name is an evolution of the word ""ribbed,"" which references the closely woven fabric of the original.) <ul> <li>2 1/2"" at widest point.</li> <li>Cotton.</li> <li>USA.</li> </ul>","J.Crew","_striped","unknown"
2371,455784514,75,"English silk tie in microdot",284,"J.Crew","http://bim.shopstyle.com/pim/63/35/63352b1e14c412b723e89be05d72e083_best.jpg","Sometimes you want to wear a tie even when you don't have to. This one is made from English silk and sports a classic dot (aka the outlandish print for super-conservative guys). If it was good enough for JFK, it should be good enough for you. <ul> <li>2 1/2"" at widest point.</li> <li>English silk.</li> <li>USA.</li> </ul>","J.Crew","_print","_silk"
2372,455785551,69.5,"Italian wool tipped knit tie",284,"J.Crew","http://bim.shopstyle.com/pim/34/2a/342aedfee11321b9bc4e34991de0fb43_best.jpg","Sometimes you want to wear a tie even when you don't have to. This one is made in Italy from the finest Italian wool and adds a little texture to your look (it's fall, and a little texture just feels right). <ul> <li>2"" at widest point.</li> <li>Italian wool.</li> <li>Made in Italy.</li> </ul>","J.Crew","unknown","_wool"
2373,455787583,55,"English silk bow tie in mallard print",284,"J.Crew","http://bim.shopstyle.com/pim/58/cc/58cc1e40b20986fc0325b8365e5b4cc7_best.jpg","A bow tie is a classic way to set yourself apart from the crowd. Plus, it won't dangle in your soup. This one is made from English silk and sports a conversation-starting print (aka an icebreaker at awkward networking functions). <ul> <li>2 1/2"" at widest point.</li> <li>English silk.</li> <li>USA.</li> </ul>","J.Crew","_print","_silk"
2374,461864145,69.5,"Italian wool knit tie in raindrop",284,"J.Crew","http://bim.shopstyle.com/pim/b7/4c/b74cf53fd61b0f232dee1d18e05fff89_best.jpg","Sometimes you want to wear a tie even when you don't have to. Made in Italy from fine wool with a raindrop pattern, this one is ideal for anyone who doesn't mind days that require umbrella <ul> <li>2"" at widest point.</li> <li>Italian wool.</li> <li>Made in Italy.</li> <li>Online only.</li> </ul>","J.Crew","unknown","_wool"
2375,461864188,55,"Italian silk bow tie in pine stripe",284,"J.Crew","http://bim.shopstyle.com/pim/70/df/70df00cbbdc5934addde1cb0cd52a013_best.jpg","A bow tie makes a statement-a great bow tie makes a great one. This bow tie, made from Italian silk with a classic stripe, is the can't-miss style to keep in your closet. <ul> <li>2 1/8"" at widest point.</li> <li>Italian silk.</li> <li>USA.</li> </ul>","J.Crew","_striped","_silk"
2376,461864495,69.5,"English wool-silk tie in thin stripe",284,"J.Crew","http://bim.shopstyle.com/pim/5e/98/5e9817a783877e46d1b5a605666cc15e_best.jpg","Sometimes you want to wear a tie even when you don't have to. This one is made from English wool-silk in a striped pattern that goes with just about everything. <ul> <li>2 1/2"" at widest point.</li> <li>English wool/silk.</li> <li>USA.</li> </ul>","J.Crew","_striped","_wool"
2377,463662576,69.5,"English cotton-silk-wool tie in black stripe",284,"J.Crew","http://bim.shopstyle.com/pim/52/ed/52ed0cc65aa539d42b307019477eb89c_best.jpg","Sometimes you want to wear a tie even when you don't have to. This one in a blend of English cotton, silk and wool is a little lighter than the other ties in your closet but is still a style that has you wanting more occasions to dress up and show it off. <ul> <li>2 1/2"" at widest point.</li> <li>English cotton/silk/wool.</li> <li>USA.</li> </ul>","J.Crew","unknown","_cotton"
2378,463662950,75,"English cotton-wool tie in Liberty multi midnight floral",284,"J.Crew","http://bim.shopstyle.com/pim/39/aa/39aa2bf1d72af0faafe13c501eb32a05_best.jpg","Stand out-in a good way-with this colorful floral print from London's Liberty Art Fabrics, famous for its signature florals and paisleys since 1875 (and yes, real men do wear flowers). <ul> <li>2 1/2"" at widest point.</li> <li>English cotton/wool.</li> <li>USA.</li> </ul>","J.Crew","_print","_cotton"
2379,463663688,69.5,"Italian cotton tie in medallion print",284,"J.Crew","http://bim.shopstyle.com/pim/a6/9a/a69aa54242c448cff3cf8ccdc0c3289b_best.jpg","Sometimes you want to wear a tie even when you don't have to. This one features a dapper star medallion pattern that stands out from the rest of the stripes, solids and dots on your tie rack. <ul> <li>2 1/2"" at widest point.</li> <li>Italian cotton.</li> <li>USA.</li> <li>Online only.</li> </ul>","J.Crew","_striped","_cotton"
2380,435093190,55,"Italian wool flannel bow tie",284,"J.Crew","http://bim.shopstyle.com/pim/d9/ab/d9ab130b37e4c16ba2250bde708c02a0_best.jpg","A bow tie is a classic way to set yourself apart from the crowd. Plus, it won't dangle in your soup. This one is woven in a wool we found at an Italian mill that dates back to the 1700 <ul> <li>2 1/8"" at widest point.</li> <li>Italian wool.</li> <li>USA.</li> </ul>","J.Crew","unknown","_wool"
2381,444071334,69.5,"English cotton tie in bold stripe",284,"J.Crew","http://bim.shopstyle.com/pim/2e/c8/2ec81737ad7749fbaf74527c9853cc9e_best.jpg","Made from the finest English fabric, this classic tie is the kind you'll want to put on every day (even if you don't have to). <ul> <li>2 1/2"" at widest point.</li> <li>English cotton.</li> <li>USA.</li> </ul>","J.Crew","unknown","_cotton"
2382,444071634,75,"English silk tie in dot",284,"J.Crew","http://bim.shopstyle.com/pim/32/47/3247817207cd06ea761e03050e4f1090_best.jpg","Made from the finest English fabric, this classic tie is the kind you'll want to put on every day (even if you don't have to). <ul> <li>2 1/2"" at widest point.</li> <li>English silk.</li> <li>USA.</li> </ul>","J.Crew","unknown","_silk"
2383,447129425,75,"English silk tie in stegosaurus print",284,"J.Crew","http://bim.shopstyle.com/pim/4b/8f/4b8f20499a7d3b95e76ed406b1328a44_best.jpg","Made from the finest English fabric, this conversation-starting tie has (pre)historically been a great way to add some bite to a suit in need of something new. <ul> <li>2 1/2"" at widest point.</li> <li>English silk.</li> <li>USA.</li> <li>Online only.</li> </ul>","J.Crew","unknown","_silk"
2384,455783835,69.5,"Italian silk tie in multistripe",284,"J.Crew","http://bim.shopstyle.com/pim/cd/22/cd229773bb522bd2ede781406155ab9a_best.jpg","Sometimes you want to wear a tie even when you don't have to. This one sports a classic stripe (there's a reason stripes never go out of style) and instantly elevates just about anything else you're wearing. Fun fact: It's hand-finished in NYC's Long Island City. <ul> <li>2 1/2"" at widest point.</li> <li>Italian silk/wool.</li> <li>USA.</li> </ul>","J.Crew","_striped","_wool"
2385,455787546,69.5,"English wool-silk tie in thin stripe",284,"J.Crew","http://bim.shopstyle.com/pim/c3/ff/c3ff50f75afd950369083c28b34f7da5_best.jpg","Sometimes you want to wear a tie even when you don't have to. This one is made from English wool-silk with a classic stripe (there's a reason stripes never go out of style). Fun fact: It's hand-finished in NYC's Long Island City. <ul> <li>2 1/2"" at widest point.</li> <li>English wool/silk.</li> <li>USA.</li> </ul>","J.Crew","_striped","_wool"
2386,457453361,79.5,"Italian wool tie in graphic pattern",284,"J.Crew","http://bim.shopstyle.com/pim/10/f1/10f11443a508cdaa91f14e023cdb3085_best.jpg","Sometimes you want to wear a tie even when you don't have to. This one is made from Italian wool with a bold paisley that lets people know you're not afraid to go for it. <ul> <li>2 1/2"" at widest point.</li> <li>Italian wool.</li> <li>USA.</li> </ul>","J.Crew","_paisley","_wool"
2387,461864801,75,"English silk tie with embroidered fish",284,"J.Crew","http://bim.shopstyle.com/pim/f3/0a/f30a168c67ff6fe2e6788168f3897e13_best.jpg","Sometimes you want to wear a tie even when you don't have to. This one is made from English silk and is embroidered with a school of fish-perfect for angling enthusiasts or anyone angling for compliment <ul> <li>2 1/2"" at widest point.</li> <li>English silk.</li> <li>USA.</li> </ul>","J.Crew","unknown","_silk"
2388,461865113,75,"Italian silk-wool tie in diamond foulard",284,"J.Crew","http://bim.shopstyle.com/pim/f8/0c/f80c643ae122d781a60730c99df8ecf6_best.jpg","Sometimes you want to wear a tie even when you don't have to. This one is made from Italian silk (with a touch of wool for texture) with a diamond print -a good way to prove that women don't have a monopoly on the friendship of diamond <ul> <li>2 1/2"" at widest point.</li> <li>Italian silk/wool.</li> <li>USA.</li> </ul>","J.Crew","_print","_wool"
2389,461960548,69.5,"English silk tie in kenya stripe",284,"J.Crew","http://bim.shopstyle.com/pim/bf/2e/bf2e4fbcbf19aa6e8cb5207dce3857a1_best.jpg","Sometimes you want to wear a tie even when you don't have to. This one is made from English silk, so it probably has a little more texture than the other ties in your closet-and will have you wanting more occasions to dress up and show it off. <ul> <li>2 1/2"" at widest point.</li> <li>English silk/cotton.</li> <li>USA.</li> <li>Online only.</li> </ul>","J.Crew","unknown","_cotton"
2390,463326483,69.5,"English wool-silk tie in zigzag",284,"J.Crew","http://bim.shopstyle.com/pim/91/27/912785cdc1ade985bd1de9ab897447d0_best.jpg","Sometimes you want to wear a tie even when you don't have to. This one is made from English wool (with a touch of silk for texture) with a classic Fair Isle pattern. <ul> <li>2 1/2"" at widest point.</li> <li>English wool/silk.</li> <li>USA.</li> </ul>","J.Crew","unknown","_wool"
2391,446234728,69.5,"Italian cotton tie in haven blue dots",284,"J.Crew","http://bim.shopstyle.com/pim/17/cf/17cf1b78a35b7c1c6c1bb787a1acf7a1_best.jpg","Made from the finest Italian fabric, this classic tie is the kind you'll want to put on every day (even if you don't have to). <ul> <li>2"" at widest point.</li> <li>Italian cotton.</li> <li>Made in Italy.</li> </ul>","J.Crew","unknown","_cotton"
2392,461864002,75,"English silk tie with embroidered rocket ships",284,"J.Crew","http://bim.shopstyle.com/pim/87/9a/879a055b0f37d0607f7da60221c96bd0_best.jpg","Sometimes you want to wear a tie even when you don't have to. This rocket-ship tie is ideal for conversations that need a little something extra to make them take off. <ul> <li>2 1/2"" at widest point.</li> <li>English silk.</li> <li>USA.</li> </ul>","J.Crew","unknown","_silk"
